baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FOXO1	449.456043262391	0.0435007960734523	0.118255978962234	0.367852826175872	0.712982976840902	0.946215386218094
KCTD3	4275.1931609179	0.020770750948515	0.0564008559273128	0.368270137163939	0.712671817312874	0.946215386218094
MED29	2030.30860926329	0.0171304632368133	0.0466223216496481	0.367430506046937	0.713297919966673	0.946215386218094
PTDSS2.1	425.221321853948	-0.0744488458801895	0.202611739454701	-0.367445865084409	0.713286465184516	0.946215386218094
RAB3IL1	671.173396351247	-0.0429828334255847	0.116800914724826	-0.368000828819268	0.712872616183551	0.946215386218094
SH3YL1	310.089701646305	0.044628210528017	0.121546849626947	0.367168796764295	0.713493112887561	0.946215386218094
SMAD6	423.822511842702	-0.0432323051153768	0.117358308377051	-0.368378734435053	0.712590851785084	0.946215386218094
UBQLN4	3315.56006228342	-0.0159600195910495	0.0433830160024455	-0.367886354193305	0.712957975584988	0.946215386218094
VPS18	2066.16756966178	0.0204932059795463	0.0557648300047621	0.367493382079641	0.713251027381699	0.946215386218094
SLC45A2	5055.86195026639	-0.182172521077804	0.496170507948026	-0.367157092490646	0.71350184282652	0.946215386218094
COX15	1908.10413930023	0.0143697109881854	0.0394509074813307	0.36424285030669	0.715676671566231	0.947107367063448
CSNK1E	7314.09408091591	0.0157567553993232	0.0431730245101493	0.364967606001729	0.71513558744012	0.947107367063448
ELOVL6	1419.06422373912	-0.0242821604913638	0.066401241532694	-0.365688350562059	0.714597639843161	0.947107367063448
FOPNL	984.675499084949	-0.0347454244463872	0.0950541898764619	-0.365532802831148	0.714713725197675	0.947107367063448
GGNBP2.1	1501.89354313124	-0.0174267959708617	0.047672547039681	-0.365552022138784	0.714699381460696	0.947107367063448
IL17D	519.627631319633	0.0520441421049961	0.142817003484119	0.364411385446715	0.715550834770409	0.947107367063448
MACROD1	734.701489757959	0.0365448168996015	0.100316357149899	0.364295693522782	0.715637215336929	0.947107367063448
MARCH7	3435.92671831247	0.0163545862787945	0.0448555846801664	0.364605352831929	0.715406018549304	0.947107367063448
MNS1	396.606734314942	0.0444807187524643	0.121796799946463	0.365204330261682	0.714958886134723	0.947107367063448
PGAP2	770.015096756147	-0.0235737360158813	0.0645750081257789	-0.365059745249501	0.715066808874454	0.947107367063448
SAMD1	1295.24943302111	0.0238368668639811	0.0654244762664725	0.364341729949722	0.715602842124296	0.947107367063448
SNX5	6000.7786814666	0.0165938857345297	0.0454986803417953	0.364711363271925	0.715326875389043	0.947107367063448
TMEM147	3218.06283769278	0.026493670047074	0.072514676459605	0.365355971240285	0.714845702725166	0.947107367063448
UCKL1	1732.07292539876	0.0237391776948788	0.0648471044018411	0.366079224567579	0.714305959513725	0.947107367063448
XIAP	2050.7119508485	-0.0292063549424742	0.0798826187056107	-0.365615892614983	0.714651714426329	0.947107367063448
ZNHIT2	337.483464136652	-0.0380165776966779	0.104219925387514	-0.364772643573896	0.715281127358807	0.947107367063448
PSAT1	5242.87520893257	-0.0500200952447791	0.137282801807993	-0.364358059320048	0.715590649897859	0.947107367063448
STOX2	409.970130608617	0.135438352332055	0.372276176127569	0.363811495381976	0.715998777987502	0.947416654625932
ENTPD6	5995.97364433541	-0.0210726114846701	0.0581187495773041	-0.362578542001171	0.716919742012284	0.94746557273584
GPHN	930.399817955134	0.0258467308434735	0.0711031539883252	0.363510328215784	0.716223699047162	0.94746557273584
GPN1	1955.10580126691	-0.0191266775052568	0.0526554487204716	-0.363242132961269	0.716424016381166	0.94746557273584
LMBR1	2254.63503291567	-0.0201713936734657	0.0556141065849658	-0.36270282689246	0.71682688777203	0.94746557273584
LRPPRC	12660.2938151847	0.0131421056420283	0.0362223438327943	0.362817649313183	0.716741106739241	0.94746557273584
MMADHC	4892.53436140155	-0.0146385006537891	0.0403163422956812	-0.363090990408553	0.71653691464803	0.94746557273584
NOSIP	1550.08778249002	-0.0258766444883167	0.0713508011285	-0.362667889905172	0.716852989052894	0.94746557273584
TMEM222	1530.74240300011	-0.018400496719556	0.050716604229359	-0.362810109216742	0.716746739651956	0.94746557273584
DUSP9	337.027768182124	0.062174238484042	0.171221210225741	0.363122293097159	0.716513532111946	0.94746557273584
TSEN34.3	354.864168254048	-0.276894996330159	0.763055711986641	-0.362876513445202	0.716697132165993	0.94746557273584
TMEM141	1001.09928301871	0.0269082205260807	0.0742405948170618	0.362446187188909	0.71701862995602	0.947479432359588
WNK1	8413.35469138946	-0.0313652422227185	0.0867270532776844	-0.361654651430306	0.717610119158147	0.948144139193419
PSMB10	1000.70524880469	-0.0340337399529482	0.0941818636315432	-0.361361929363539	0.717828903849889	0.948316306109098
CEP44	611.156559494714	0.0323938217365597	0.0897550698435122	0.360913559457291	0.718164066849726	0.948408386951129
PBX1	356.804048758277	-0.0485789715059263	0.134525762255423	-0.361112776404046	0.718015142596687	0.948408386951129
RAB11FIP1	1368.63202032231	-0.0281642215911036	0.0780215548619843	-0.360980009190083	0.718114391286798	0.948408386951129
AP5Z1	2050.5780145876	-0.0289081027059096	0.0801514674323451	-0.360668414839823	0.718347338941476	0.948533544262011
PDK1	1640.19419086904	0.0273332763605454	0.0758871613958667	0.360183143733113	0.718710179311412	0.948662032248733
PRDM11	298.4436901658	0.0393280845959562	0.109147277313676	0.360321260996112	0.718606901673224	0.948662032248733
RNF146	874.437135627777	0.0218935775673297	0.0607836924320913	0.36018834478984	0.718706290111012	0.948662032248733
ARHGAP35	4873.93798067998	0.0219779124203051	0.0611118078787111	0.359634466450817	0.71912050528563	0.948669717359219
COPS4	1259.23703335255	-0.0210578359534326	0.0586008037951131	-0.359343807417001	0.719337906225867	0.948669717359219
DMD	423.985476398167	0.0415968668365686	0.115819350571579	0.359152996725368	0.719480637082029	0.948669717359219
FBXW7	553.821261971795	0.0283275911584338	0.078807622625376	0.359452426234113	0.71925666118319	0.948669717359219
MRPL20	2551.63216236246	0.0224134807622692	0.0623710640182858	0.359357037034002	0.719328010525932	0.948669717359219
PPAN	1833.8375722596	-0.0242735269645436	0.0675957010047334	-0.35909867940927	0.719521269492532	0.948669717359219
RNF139	1436.20539891123	0.0244309405169138	0.0680542872376347	0.358991938768014	0.719601119810641	0.948669717359219
UBOX5	437.15678130356	0.0344309802999141	0.0957364416618928	0.359643409575553	0.719113816558339	0.948669717359219
WWP2	2421.61724480769	0.0169516594197824	0.0471300040399212	0.35967871773199	0.719087409149602	0.948669717359219
XPR1	2055.4530540035	0.0221191386531391	0.0615577577281714	0.35932333258163	0.719353221412543	0.948669717359219
FANCA	1566.57004995568	-0.0242508606416143	0.067626623449517	-0.358599311996073	0.719894861555446	0.948879274182561
THAP3	503.690802114893	0.0325904532641016	0.0908969658914335	0.358542806621591	0.719937139172661	0.948879274182561
SLC30A7	1371.91302167599	0.022866837815846	0.0639131265083332	0.357779990826525	0.720507965730922	0.949514862498958
CSRNP1	294.360215909483	-0.031423654928368	0.0880115016937749	-0.357040322271772	0.721061619654213	0.949543978308619
HECTD1	5098.06924031615	0.0280883200828049	0.0786592916039553	0.357088393628409	0.721025633017287	0.949543978308619
JKAMP	1826.05282655737	0.017721317412856	0.0496201331691724	0.357139658461573	0.720987256396627	0.949543978308619
MAN2B1	3677.33697726727	0.0139815856470685	0.0391511959679232	0.357117715089053	0.721003683019368	0.949543978308619
RPUSD4	1097.14710179062	0.0256505343663622	0.0718031885930204	0.357233917726817	0.720916696173586	0.949543978308619
PROSER2	362.256613149939	-0.0453509985863913	0.126817496709717	-0.357608372369935	0.720636411889825	0.949543978308619
PNLDC1	392.045321877448	0.482763377238333	1.35276789818087	0.356870811236376	0.72118852202264	0.949594420029319
CCNI	6904.9472960687	-0.0107989774610907	0.0302991614345419	-0.356411760253521	0.721532223476541	0.949930275300524
ANAPC2	1196.50322481463	-0.021035732069136	0.0593042865427439	-0.354708458620009	0.722808013420888	0.950405256525215
DENND5A	4574.52087574065	-0.0148236769082097	0.0418807979612391	-0.353949247144934	0.723376919023716	0.950405256525215
ELAC1	323.679247917262	0.0343453056640193	0.0969686027862235	0.35418996125722	0.723196526353478	0.950405256525215
EVI5L	514.364865561802	-0.0279128862563202	0.0787812568689082	-0.354308719684012	0.723107533706144	0.950405256525215
GPATCH2L	1943.11235210626	-0.0322781781230565	0.0909699028131831	-0.354822607531453	0.722722490605081	0.950405256525215
GTF3A	4276.04424336517	0.0213624987310534	0.0601859832421448	0.354941426230526	0.722633472763394	0.950405256525215
LTBP2	510.644793272922	-0.032593780433484	0.0919613077196278	-0.354429283812015	0.723017191771414	0.950405256525215
MBNL3	710.85945414485	0.0450776673209231	0.126908326104437	0.355198659572795	0.722440768847424	0.950405256525215
MTX2	2346.29915539358	-0.0264498866211342	0.0746640919439652	-0.354251768587565	0.723150210032307	0.950405256525215
NTAN1	682.123667439422	0.0277187346119085	0.0783341674811698	0.353852418468245	0.723449487378658	0.950405256525215
RFX5	4128.49234947517	0.0151177256287627	0.042519527216613	0.355547829865238	0.722179219410089	0.950405256525215
SDSL	437.774906548581	0.0480057856906472	0.135294737598179	0.354823746605895	0.7227216372035	0.950405256525215
SEC24A	2778.55512321549	-0.0258304475610598	0.0727954105900857	-0.354836209476339	0.722712299966816	0.950405256525215
SLC38A10	4529.62914861615	0.0169239500668823	0.0477306705263216	0.354571806351419	0.722910400789192	0.950405256525215
TGFB1	1099.42918660923	0.0383040526173682	0.108191290627768	0.354040074715009	0.723308850465129	0.950405256525215
VPS28	1914.11203425447	0.0248142321092486	0.0701150618912123	0.353907298088809	0.723408357483234	0.950405256525215
WDR7	870.443948749822	-0.0275623450922703	0.0779038498524813	-0.353799525241209	0.723489129314166	0.950405256525215
TMEM182	410.869238959854	-0.0373996937020287	0.105675817489269	-0.353909670070226	0.723406579804047	0.950405256525215
BAG6.5	1479.80775840456	0.051586900870103	0.146035777863026	0.353248372590508	0.723902246319549	0.950475177378775
BTG2	436.36070640803	-0.0424852335239034	0.120172365180242	-0.353535802180321	0.723686793147711	0.950475177378775
HSPB1	10096.9560619375	-0.034924218142488	0.0989151444817856	-0.353072508011339	0.724034082719588	0.950475177378775
MAGI3	509.203432740596	-0.0325721052743143	0.0922330150145721	-0.353150173711313	0.72397585983079	0.950475177378775
PEX11B	1147.07568104124	-0.0169707311388836	0.0480412884747512	-0.353253038744013	0.723898748461873	0.950475177378775
TMEM8B	237.518343081674	0.0461648791681302	0.130771775021455	0.353018678232029	0.724074437702715	0.950475177378775
RNH1	2640.76729046902	-0.0199901872605783	0.056663983945347	-0.352784712064352	0.724249845821209	0.950559195737085
XYLB	894.799579104592	-0.0294875588314122	0.0836059913243341	-0.352696719030825	0.724315819330544	0.950559195737085
HSPA1B.3	355.631238518179	-0.324755090433382	0.921172725679895	-0.352545273410791	0.724429371739116	0.950591822514672
SEC23IP	2777.21794677192	-0.0174485510892678	0.0495262194441484	-0.352309368352754	0.724606263064777	0.950707544072504
FSD1L	324.389582088688	0.0390243489459271	0.110863335986463	0.352004101253927	0.724835186725401	0.950772288446407
IFITM3	4734.56997654302	0.0325372418587593	0.0924645827369869	0.351888700469353	0.724921733642847	0.950772288446407
PMVK	1191.12558961949	-0.0306468980953668	0.0870815084454932	-0.35193347752525	0.724888151857976	0.950772288446407
DBR1	1084.31511705275	-0.0203525768225616	0.0578601363469078	-0.35175473318167	0.725022209255197	0.950787720396085
TMEM41B	1007.62553198818	-0.0224456650547435	0.0639298120445121	-0.351098561639996	0.725514406991394	0.951316786656932
IRAK4	791.004279486603	-0.0256032437174524	0.072959276795094	-0.350925130321111	0.725644517694793	0.951371001914715
PITHD1	1770.04421811372	-0.0228802606414143	0.065274607996468	-0.35052314129029	0.725946126169067	0.951417287879684
SH3TC2	1439.20534418319	-0.041918372966291	0.119512071355038	-0.35074593295068	0.725778962492329	0.951417287879684
TRIM62	914.559460184983	0.0326208652518566	0.0930359165597459	0.350626580121969	0.725868512953203	0.951417287879684
DDX39B.2	3421.21597544607	0.0305734508188282	0.0873926470759334	0.34984008199527	0.726458716382168	0.951739948928502
KRBA1	413.187707139295	-0.0335076202309758	0.0957293301086928	-0.350024597403226	0.726320237851985	0.951739948928502
PNPLA3	829.834122931771	-0.0372724195098881	0.106510726129936	-0.34994052584355	0.726383332319489	0.951739948928502
CDK1	4936.09339831546	0.0252044014259779	0.0721949410368727	0.349115894604097	0.727002304260145	0.952128753592562
GRPEL2	1540.890776441	-0.0237626923229783	0.0680821763598902	-0.349029563881242	0.72706711480357	0.952128753592562
LYPLA2	3407.7088437016	-0.0197238278299084	0.0564979830388725	-0.349106760436701	0.727009161406207	0.952128753592562
SENP5	1730.99635240469	-0.0156596829377492	0.0448738369852636	-0.348971338084857	0.727110827407643	0.952128753592562
ADK	1277.33195655722	0.0210584454918158	0.0604403293222855	0.348417120289434	0.72752694693543	0.952167097789694
BLVRB	1618.962773739	-0.0284233466321663	0.0819861040975671	-0.346684928440328	0.728828034173041	0.952167097789694
CIT	7775.58726733337	0.0248736524857922	0.0715761751478568	0.34751301581022	0.728205941892948	0.952167097789694
CTNS	1020.47180949635	0.024607275217656	0.0709352510551176	0.346897696866342	0.728668176973972	0.952167097789694
ENKD1	449.733964412945	0.034250446239517	0.0984456931220472	0.347912083843579	0.727906209952045	0.952167097789694
FITM2	1404.12850895774	0.0213714456207067	0.0614963114245331	0.347524024216205	0.728197673143783	0.952167097789694
KCTD17	533.596482116716	-0.0294235314451373	0.0848605777808782	-0.346727917892722	0.728795734381776	0.952167097789694
MYDGF	4293.36212826963	-0.0208184928240067	0.0598488267951596	-0.347851310356687	0.727951853005813	0.952167097789694
NET1	1655.22582890888	-0.0222112688076366	0.0636961054871591	-0.348706857943054	0.727309395178524	0.952167097789694
NRBP1	4330.2553218957	0.0177251446912199	0.0510386460650131	0.347288693133465	0.728374444379252	0.952167097789694
PCNA	10388.8402775462	0.020490159900815	0.0588076900907775	0.348426538590203	0.727519874786045	0.952167097789694
PDPR	4308.80458367734	-0.0262966207745727	0.0756893162904918	-0.34742843591885	0.728269473481653	0.952167097789694
PQLC2	1017.88665707829	-0.0239412588011646	0.0689806593260355	-0.347072049398756	0.728537191203748	0.952167097789694
PSMF1	3721.30216764614	-0.0158367217457278	0.0456421405901553	-0.346975876699869	0.728609441855923	0.952167097789694
REX1BD	924.546593881531	-0.0381345826542753	0.109762434776567	-0.347428359546708	0.728269530848892	0.952167097789694
RGL2	435.015296002289	0.0285996905038879	0.0822025376535319	0.34791736752009	0.727902241768346	0.952167097789694
SPATA33	229.926596670859	-0.0402074895490877	0.115579473818781	-0.347877423392063	0.727932241067708	0.952167097789694
TBCB	2650.94161585435	-0.0251861056087744	0.0726235015825489	-0.346803790232369	0.728738729463206	0.952167097789694
PLAU	6720.91849773441	-0.0288879130391939	0.0828666149529888	-0.348607374098512	0.727384090915303	0.952167097789694
ISCA2	551.713105002793	0.0230846642778162	0.0666633064527424	0.346287418164307	0.729126723231137	0.95234512042625
RBM25	4525.56963613988	-0.0188537202988331	0.0544484925459437	-0.346267075859342	0.729142009537022	0.95234512042625
ABCA2	2397.53304984829	0.0212558814978172	0.0622107730834381	0.3416752508333	0.732595299352417	0.952561610513753
ADAMTS1	2570.70812288814	-0.0643649083703209	0.18955969083615	-0.339549553422496	0.734195773645563	0.952561610513753
AK5	645.583585629007	0.0560994553647375	0.164548194445371	0.340930239640898	0.733156099212707	0.952561610513753
ALDH5A1	447.785313757949	0.0426331322618623	0.125696912580416	0.339174060735878	0.734478608852031	0.952561610513753
ANAPC15	1208.27130134833	0.0270775387103803	0.0796708171914711	0.339867716497816	0.733956149476884	0.952561610513753
BCAT2	1189.40707989625	-0.023017011500425	0.0672836475856602	-0.342089234551703	0.732283738848753	0.952561610513753
BICD1	1119.70497536871	0.0216474863625527	0.0637314691859767	0.339667147785068	0.734107204564195	0.952561610513753
CARHSP1	3166.6392648247	0.0278752418126932	0.0811191740068933	0.343633205761247	0.73112214919713	0.952561610513753
CHKA	1905.12032367577	0.0239244546865892	0.0698448759940132	0.342537005701605	0.731946799891007	0.952561610513753
CHMP3	3388.85568342965	-0.0123459234493577	0.0361088418293862	-0.341908597004911	0.73241967965416	0.952561610513753
DCAF4	622.112297063182	0.0295649448935917	0.0860831292883186	0.343446446917255	0.731262622438846	0.952561610513753
DMAC1	1627.39229927404	0.0309270797735022	0.089914847022973	0.343959655134601	0.730876627449418	0.952561610513753
DNAH2	235.798762451882	0.0404148761279843	0.119256101992276	0.338891473499627	0.734691487939408	0.952561610513753
DNAJC3	2528.0826554829	-0.0206450685874422	0.0603684893801802	-0.341984184123385	0.732362794701245	0.952561610513753
DYRK4	442.376831508395	-0.0385608831921188	0.113503780297257	-0.33973214893047	0.734058248873722	0.952561610513753
ELOC	2901.09697252146	0.0223463255969916	0.0647690181725744	0.345015660689047	0.730082597279961	0.952561610513753
EPN2	1345.0089463639	-0.0175104331273788	0.0515658905716301	-0.339573949625772	0.734177398755309	0.952561610513753
FAM168A	3796.21082459801	0.0213564130218515	0.0624218117633761	0.342130617784818	0.732252596616506	0.952561610513753
GAL3ST4	274.287690907131	0.0556870451755313	0.163440093627317	0.3407183876345	0.733315594757131	0.952561610513753
GEMIN7	617.466603799937	0.0291939971596846	0.0862896780801952	0.338325484683725	0.735117920871444	0.952561610513753
GFOD2	804.142632627457	-0.0212064984450135	0.0616154841339922	-0.344174824608969	0.730714814103806	0.952561610513753
GRAMD1A	1912.83704143217	-0.0173536257449721	0.0502561387046111	-0.345303602550347	0.729866138605761	0.952561610513753
GTF2H2.1	527.096787444829	-0.0477444459069864	0.138345027550159	-0.34511139830939	0.730010624675316	0.952561610513753
HMGB3	2729.43783293935	-0.0205061425099849	0.0597149293868726	-0.34340059882065	0.731297109095086	0.952561610513753
ITPR1	970.866498502778	0.0412580028774204	0.120324406076382	0.342889728050931	0.731681419663475	0.952561610513753
KPTN	386.012210802911	0.0305387453055769	0.0897882445068915	0.340119638971592	0.733766432722968	0.952561610513753
LSM10	1177.96402622421	-0.0250886089132634	0.0728549585694992	-0.344363779842527	0.730572724467885	0.952561610513753
MINOS1	2575.64926496615	-0.0235935130974262	0.069873157313983	-0.337662043685905	0.735617881155284	0.952561610513753
MORN1	254.688429339434	-0.0367973559426421	0.107889209943874	-0.341066135916508	0.733053793994548	0.952561610513753
NDUFA3	521.693927463773	0.0358383814505405	0.103721303167376	0.345525753689267	0.729699152442911	0.952561610513753
NPAT	1763.15496154369	0.0280566502607213	0.0829423543759785	0.338266865846854	0.735162090728499	0.952561610513753
PAF1	2394.79951797338	-0.0201559504628008	0.0584689411549648	-0.344729185523984	0.730297974714549	0.952561610513753
PEX16	769.06396865126	-0.0259531832074989	0.0760047384269721	-0.341467962980171	0.732751318928418	0.952561610513753
PGAP3	394.902893804204	0.0292158063048879	0.0853876409345811	0.342154976822363	0.73223426585266	0.952561610513753
PHF7	236.104858835833	-0.0432452319523969	0.1278958998115	-0.338128368588314	0.735266453223122	0.952561610513753
PRRC1	2933.41469918184	0.0164468499687136	0.0479265541015374	0.343167796580353	0.73147222988506	0.952561610513753
PSMB1	5771.48781732116	0.0221424074421917	0.0652123181718594	0.339543326520581	0.734200463688226	0.952561610513753
PSMD6	4509.35528835983	0.0142638633723906	0.0413644698837705	0.344833704202433	0.730219393134522	0.952561610513753
PSMG2	1696.88773748701	0.0191117945998914	0.0561907395930451	0.34012356374567	0.733763477198603	0.952561610513753
PYM1	600.285400420329	-0.0322522891432977	0.0952095765377854	-0.338750473598608	0.734797713844762	0.952561610513753
QTRT1	1173.09074783813	0.0239132949842963	0.0694513121790169	0.344317396374854	0.730607602825896	0.952561610513753
RAP2A	1984.73460962091	0.0235440086666304	0.0695217354230511	0.338656803133023	0.734868285706591	0.952561610513753
RBM22	2003.86859718352	-0.0145743109551042	0.0426658333977589	-0.341592084214856	0.732657895135466	0.952561610513753
RIC8B	725.284476872512	0.0226608354684924	0.0670955788737939	0.337739622324702	0.735559413141202	0.952561610513753
RIN1	954.17399844155	0.0251833446614901	0.0743832318781901	0.338562119789717	0.734939622951427	0.952561610513753
SCAMP3	1917.56498141023	-0.0195165733313304	0.0565532701788131	-0.345100703630788	0.730018664488484	0.952561610513753
SCAMP3.1	1917.56498141023	-0.0195165733313304	0.0565532701788131	-0.345100703630788	0.730018664488484	0.952561610513753
SETMAR	630.35994536636	0.0249038864935668	0.0722939718621002	0.344480817032306	0.730484720048573	0.952561610513753
SHPK	1034.91788508159	0.0242944758717213	0.0713432980528552	0.340529195240212	0.733458040449214	0.952561610513753
SNRK	1505.65750284487	-0.0231717604580425	0.0683704060459717	-0.338915062789915	0.734673716835851	0.952561610513753
SNX12	2610.99252649063	0.0155439394054343	0.045999025064446	0.337918888142885	0.735424313300561	0.952561610513753
SPRYD7	768.076766597905	0.0308574696685224	0.0906320424277843	0.340469759280882	0.733502792537952	0.952561610513753
STRN3	1180.29270291196	-0.0209552623858476	0.0614036137723982	-0.341270832422363	0.732899703647205	0.952561610513753
TKFC	1110.21402659779	0.0196673578442039	0.0573795719813911	0.342758880295975	0.731779862778253	0.952561610513753
TMEM135	1280.18672887909	-0.0256514539242714	0.0746661280894841	-0.343548735961362	0.731185683206436	0.952561610513753
TMUB2	1148.34119173017	0.0231187944539941	0.0676853550667014	0.341562726991849	0.732679991425007	0.952561610513753
TRAPPC12.1	1102.40665274592	-0.0329093262843875	0.0958113618706249	-0.343480414450483	0.731237072619487	0.952561610513753
TRMT44	276.760093252715	0.0372139520877966	0.110201537562595	0.337689953433354	0.735596846483658	0.952561610513753
TSPAN17	1945.28841974266	-0.0191971660007402	0.0567323246891353	-0.338381444898143	0.735075755129246	0.952561610513753
TTYH3	20534.3011319394	-0.0259192102585254	0.0757778688985897	-0.342041952818864	0.732319320433979	0.952561610513753
TUBGCP2	2540.19920483666	-0.0152187784527801	0.044256322463099	-0.343878063195818	0.73093798995706	0.952561610513753
WRAP73	1129.37056093668	0.0210681753643252	0.061772553526919	0.341060457459382	0.733058068746699	0.952561610513753
EPOR	535.841873719294	0.0359500824431563	0.106353006528341	0.338026009951832	0.735343587151797	0.952561610513753
GNG4	451.506946645968	0.0301192283947957	0.0887356671729509	0.339426403771683	0.734288530619754	0.952561610513753
GNG4.1	451.506946645968	0.0301192283947957	0.0887356671729509	0.339426403771683	0.734288530619754	0.952561610513753
ARHGAP25	209.689066898205	-0.120637279602865	0.356410929609678	-0.338478058837814	0.735002958887293	0.952561610513753
RTL8B	461.128220345357	-0.0319913465227339	0.0939317658715782	-0.340580699467227	0.733419261261894	0.952561610513753
RTL8B.1	461.128220345357	-0.0319913465227339	0.0939317658715782	-0.340580699467227	0.733419261261894	0.952561610513753
CSMD1	232.813532115545	0.0709448784753658	0.209611080346633	0.338459581230366	0.735016881128761	0.952561610513753
GATA6	325.227489146129	0.0398540250233309	0.117699599950925	0.338607990510997	0.734905062301123	0.952561610513753
TEX15	497.85879640195	-0.0595047755128593	0.173404733553876	-0.343155427728686	0.731481534495758	0.952561610513753
EIF3I	15925.4330192174	-0.0171601156017416	0.0508393391655605	-0.337536165563815	0.735712753877093	0.952569376184427
LIN52	609.079836097059	0.0250016404963379	0.0741325402946294	0.337255952608293	0.735923961250596	0.952727746911932
ZBTB24	1084.63015526723	-0.0235982214589543	0.0700072689470353	-0.33708244606439	0.736054749869977	0.952781981776137
ACADM	3069.48508405052	0.0173052060852148	0.051838102028553	0.333831784112831	0.738506497703368	0.953347234006696
AKAP6	496.686312029913	0.044008767801617	0.13297092467228	0.330965343815432	0.740670663309006	0.953347234006696
ALKBH4	556.369963802297	-0.0326058980354745	0.100206481729869	-0.325387115410075	0.744888105833681	0.953347234006696
ALKBH7	858.423232465202	0.030885921383692	0.0957281277498365	0.322642070932435	0.746966328240114	0.953347234006696
ALMS1	1296.90395815218	-0.0379782931857842	0.113221658938334	-0.335433110077189	0.737298394983482	0.953347234006696
APPL2	1442.44700198091	-0.0171165023913409	0.0510187913231151	-0.335494078700094	0.737252410680953	0.953347234006696
ARHGAP23	860.367691541643	-0.221923261667468	0.672398474568938	-0.330047241421449	0.741364266714979	0.953347234006696
ARNTL	466.532035010434	-0.0267100852263139	0.0819995562455283	-0.325734509420233	0.744625232227103	0.953347234006696
ASH2L	2418.42090451897	-0.0142115179050413	0.0430499954324215	-0.33011659495644	0.741311864506894	0.953347234006696
ATXN7L1	449.305860239831	0.0325988762928641	0.0976804002282273	0.33372996237421	0.738583337864515	0.953347234006696
BABAM2	1337.21591945611	0.0208161349517753	0.0645967014526243	0.32224764552478	0.747265092053644	0.953347234006696
BTBD1	4770.84807567468	-0.0132096552819879	0.0411402857706039	-0.321088077891443	0.748143644824624	0.953347234006696
C1GALT1	1787.49272334277	-0.0193623758252328	0.0597996394424543	-0.323787501158187	0.74609891951709	0.953347234006696
CABLES1	5021.73710288024	0.0272396230537851	0.0839886740109302	0.324324956603555	0.745692027318889	0.953347234006696
CAPN1	4949.79089373864	-0.0156806865291821	0.0468945944057967	-0.334381536462201	0.738091670146235	0.953347234006696
CBX4	2256.70259419354	-0.0203705000402529	0.0610066111710167	-0.333906434880464	0.73845016387786	0.953347234006696
CBX8	656.684187020178	0.0262294125768367	0.0788993729554913	0.332441331208466	0.73955603365669	0.953347234006696
CDC40	1307.67985748646	-0.0175296491056777	0.0541306507553749	-0.323839615098976	0.746059462435959	0.953347234006696
CEP120	1113.87982063803	-0.0220867526629892	0.0683168389510134	-0.323298808933863	0.746468955941471	0.953347234006696
CHAMP1	2484.34116784251	-0.0259970480963077	0.0798419803105424	-0.32560625369252	0.744722280080574	0.953347234006696
CIZ1	4170.04016484624	-0.0134199447275513	0.0413881769143413	-0.324245852996273	0.74575190995687	0.953347234006696
CLN3	1066.59803871101	-0.0288393502957975	0.0889399301762519	-0.324256498050388	0.745743851398995	0.953347234006696
CNOT4	1044.36614130362	0.0215135557777487	0.0666902298892944	0.322589318007468	0.747006284582772	0.953347234006696
COPRS	2006.65324418248	0.0215486154891569	0.0646735844559511	0.333190369305008	0.738990587387184	0.953347234006696
CPNE1	9617.60392679788	0.0142140607001142	0.0429533441814931	0.33091860415	0.740705968871287	0.953347234006696
CYB5D1	779.89538030398	-0.0207090742095658	0.0630540479359784	-0.328433699143196	0.74258376659707	0.953347234006696
DBNL	5410.52595303633	-0.0151878322570172	0.0465977026757431	-0.325935215362524	0.744473371272434	0.953347234006696
DCTN1	8750.68127089549	-0.0110099146207642	0.0328668385856008	-0.334985508024727	0.737636018210721	0.953347234006696
DENND3	228.486961644065	-0.0380001595382064	0.113505300470851	-0.334787533098201	0.737785365522353	0.953347234006696
DERL2	1368.22284920269	-0.0159037959732804	0.0476370954750091	-0.333853183421389	0.738490348966139	0.953347234006696
DUSP16	616.192398739065	0.0263565280957742	0.080786408329401	0.326249534306654	0.744235566811982	0.953347234006696
DUSP16.1	616.192398739065	0.0263565280957742	0.080786408329401	0.326249534306654	0.744235566811982	0.953347234006696
ELP4	494.659150507033	-0.023804106150842	0.0728359723417713	-0.326817990966675	0.743805551180259	0.953347234006696
EML1	662.48775250248	-0.0489370846964242	0.146422442454754	-0.334218470037789	0.738214707503864	0.953347234006696
EPB41L4A	265.186418829315	-0.0437400896824245	0.135414880295239	-0.323008000206919	0.746689183273026	0.953347234006696
EXOSC2	2121.97723711005	0.0182037330082544	0.0549719985509198	0.331145555703101	0.740534542457789	0.953347234006696
FAHD1	1423.45809682583	-0.0196027081215959	0.0585278254893707	-0.334929718602923	0.737678103347128	0.953347234006696
FAM20B	4865.57429348477	-0.0144396570807898	0.043285606934471	-0.333590264834445	0.738688765391219	0.953347234006696
FBLN1	877.793133701038	0.0374802015296943	0.115552844214013	0.324355508379163	0.745668899569718	0.953347234006696
FHOD1	2902.85556972442	-0.0224790072408322	0.0671342167173476	-0.334836814071648	0.737748188268307	0.953347234006696
